-0.85,0.74,1
0.6,0.52,1
-0.69,0.9,1
-0.63,0.82,-1
0.41,0.14,1
-0.2,0.4,1
-0.14,-0.26,1
0.31,0.44,1
0.22,0.7,1
0.51,-0.43,-1
0.01,-0.82,-1
0.21,0.35,1
-0.79,-0.21,1
0.32,0.09,-1
-0.15,-0.7,-1
-0.61,0.41,-1
0.23,-0.43,1
-0.4,-0.23,-1
0.85,0.71,1
0.27,-0.36,1
0.43,0.27,1
0.53,0.02,-1
-0.29,-0.26,1
0.84,0.23,1
-0.41,-0.12,-1
-0.38,-0.18,1
-0.57,0.14,-1
0.84,0.39,1
0.08,0.24,-1
-0.65,-0.54,-1
0.85,-0.88,1
-0.35,0.59,-1
-0.71,-0.09,1
0.37,-0.94,1
-0.69,-0.11,1
0.84,0.69,1
0.1,-0.33,-1
0.68,-0.94,-1
0.56,-0.93,1
-0.75,-0.24,-1
0.63,0.99,1
0.89,0.19,-1
-0.41,0.63,-1
0.98,0.48,1
0.43,0.52,-1
-0.39,0.05,1
-0.3,-0.58,1
-0.1,-0.93,-1
-0.44,0.69,1
-0.73,-0.69,-1
-0.53,-0.27,1
-0.71,0.01,1
0.8,-0.92,-1
-0.96,-0.15,1
0.13,-0.78,1
0.03,0.32,1
0.55,-0.15,1
0.01,-0.83,1
-0.29,0.07,1
0.77,0.36,-1
0.08,0.25,1
-0.62,0.47,1
0.08,0.39,-1
0.73,0.36,1
-0.92,-0.36,1
-0.63,0.68,-1
0.05,0.3,1
-0.87,-0.01,1
-0.28,0.29,-1
-0.63,0.17,-1
0.69,0.67,1
0.88,0.36,1
-0.89,0.09,-1
0.49,-0.45,-1
-0.39,0.91,1
0.67,-0.92,-1
-0.57,-0.02,1
-0.05,-0.58,-1
-0.44,0.31,1
-0.01,-0.14,1
-0.53,0.4,-1
-0.55,-0.66,-1
-0.24,-0.7,1
-0.31,0.19,1
0,-0.09,-1
-0.66,-0.63,-1
0.29,-0.76,-1
0.97,-0.89,-1
0.7,0.49,-1
-0.06,0.91,1
-0.48,-0.38,-1
-0.46,-0.51,1
-0.44,-0.44,1
0.01,-0.95,1
0.32,-0.93,1
0.42,0.36,1
-0.08,0.14,-1
-0.1,-0.98,1
-0.32,-0.36,-1
-0.3,0.78,-1
0.54,0.4,1
0.53,0.52,-1
0.59,0.31,-1
-0.73,0.79,1
0.91,-0.56,1
0.37,0.08,-1
0.2,-0.65,-1
-0.74,-0.48,1
-0.84,0.98,1
0.8,-0.29,1
-0.31,0.26,1
-0.52,0.99,1
-0.29,0.05,-1
-0.39,0.14,1
0.51,-0.45,1
-0.53,0.66,1
-0.2,-0.01,-1
-0.55,0.48,1
-0.39,-0.33,-1
0.49,-0.36,1
-0.53,0.84,1
-0.2,0.78,1
0.85,0.19,-1
-0.74,-0.7,-1
0.24,0.26,1
0.7,0.87,1
0.95,-0.4,1
-0.84,-0.7,1
-0.54,-0.89,1
-0.55,0.56,-1
0.39,-0.08,1
-0.95,0.15,-1
0.07,0.56,-1
-0.78,0.36,-1
-0.83,-0.46,1
-0.73,0.32,1
-0.77,0.74,-1
-0.4,0.56,1
-0.05,-0.84,1
0.54,-0.3,1
-0.47,-0.94,-1
0.47,-0.79,-1
0.67,0.17,1
0.91,-1,1
0.71,0.18,1
0.08,0.75,-1
-0.2,-0.85,1
0.34,-0.78,1
-0.62,0.82,-1
0.61,-0.25,1
0.77,-0.39,-1
-0.2,-0.27,-1
-0.27,0.68,-1
-0.89,-0.78,1
-0.53,0.91,1
0.7,0.76,-1
-0.64,0.43,-1
-0.28,-0.51,1
0.57,0.4,1
0.96,-0.64,1
-0.93,-0.91,1
0.5,0.65,-1
-0.47,-0.25,1
-0.03,0.35,-1
-0.95,-0.93,1
0.71,0.61,1
0.49,-0.15,1
0.95,0.44,-1
-0.91,-0.77,-1
0.93,-0.56,1
0.64,-0.76,-1
0.62,-0.8,1
-0.82,-0.33,1
-0.34,-0.84,-1
0.8,0.01,1
0.75,-0.89,-1
-0.6,0.37,1
-0.45,0.78,1
0.43,-0.69,-1
0.63,0.59,1
0.19,-0.25,-1
-0.24,0.45,-1
0.11,-0.24,1
0.89,-0.52,1
0,-0.73,-1
0.97,-0.11,-1
0.4,0.5,1
0.09,-0.84,1
-0.24,-0.34,1
-0.38,-0.14,1
-0.13,0.14,-1
-0.46,0.09,1
0.02,-0.08,1
0.49,-0.37,-1
-0.59,-0.58,1
0.21,0.25,1
0.36,0.55,1
-0.82,-0.68,1
0.29,-0.05,1
0.52,0.47,1
-0.3,0.36,-1
0.01,0.63,1
0.39,0.68,1
-0.06,-0.67,1
0.06,0.38,1
0.28,-0.27,1
0.7,-0.46,1
0.01,0.23,1
0.38,-0.73,1
-0.64,0.48,-1
0.19,-0.2,1
-0.12,0.12,-1
0.4,-0.61,1
0.86,0.7,1
0.68,0.25,1
-0.58,-0.7,-1
-0.2,-0.05,1
1,1,1
-0.07,0.08,-1
-0.24,0.47,1
0.15,0.73,1
-0.15,-0.8,1
0.52,0.26,1
0.4,-0.15,1
-0.79,0.79,1
-0.84,0,1
0.61,-0.37,-1
0.19,-0.63,-1
-0.07,0.43,1
0.32,0.33,1
-0.51,-0.38,1
-0.52,-0.66,-1
0.24,0.2,-1
0.83,-0.31,1
0.27,-0.4,1
-0.44,0.2,1
0.77,0.86,1
0.33,0.64,-1
0.19,0.66,-1
-0.27,-0.21,1
-0.1,0,1
0.95,-0.73,1
-0.06,-0.47,1
-0.29,0.6,1
-0.4,-0.21,1
-0.87,-0.68,-1
0.53,0.79,-1
-0.86,-0.44,1
-0.71,0.18,1
0.99,-0.1,-1
-0.23,0.4,1
0.24,-0.31,-1
-0.71,-0.52,1
0.94,-0.51,-1
-0.1,-0.09,1
0.61,0.44,-1
0.89,-0.85,-1
0.07,1,-1
-0.46,0.32,1
0.9,0.58,1
0.41,-0.15,1
-0.66,0.6,-1
0.33,0.4,1
-0.55,0.22,1
0.52,-0.97,1
0.24,-0.07,1
0.66,-0.68,1
0.71,-0.32,1
-0.19,0.76,-1
0.23,-0.96,-1
0.51,0.33,1
0.66,-0.35,-1
0.59,-0.21,-1
-0.96,0.63,1
-0.57,0.76,1
0.91,-0.43,-1
0.25,0.29,1
-0.77,-0.01,1
0.29,0.69,1
0.12,-0.12,1
-0.94,-0.04,-1
-0.3,0.03,1
0.3,0.38,1
0.87,0.72,-1
-0.43,0.47,1
0.82,-0.92,1
0.28,-0.64,1
0.08,-0.42,1
0.7,0.83,1
0.02,-0.45,1
-0.45,0.88,1
0.4,0.74,-1
-0.73,-0.47,-1
0.79,-0.83,1
0.11,0.98,1
0.74,0.39,-1
0.61,-0.39,1
-0.92,0.02,-1
0.02,-0.86,1
-0.16,-0.73,1
-0.09,-0.42,-1
0.65,0.75,1
0.9,-0.48,1
0.81,-0.18,1
0.32,-0.64,1
-0.51,-0.8,-1
0.72,-0.92,1
-0.15,-0.32,1
-0.51,-0.87,1
-0.83,-0.54,1
-0.83,-0.8,-1
0.7,-0.16,-1
-0.91,0.33,1
-0.88,-0.91,-1
-0.21,0.09,1
-0.92,-0.61,1
-0.65,-0.34,1
0.53,0.2,1
-0.13,-0.84,-1
-0.09,0.15,-1
-0.08,-0.83,1
-0.96,0.25,-1
-0.55,-0.22,1
0.82,-0.46,1
0.32,-0.81,1
-0.76,-0.56,1
0.55,0.99,1
0.09,0.26,1
0.42,0.16,-1
-0.85,0.25,1
0.11,0.02,-1
-0.31,0.31,1
-0.34,0.95,-1
0.87,-0.78,1
-0.93,-0.13,1
0.35,-0.25,-1
-0.01,-0.56,-1
1,-0.14,1
0.34,0.14,-1
0.61,-0.59,-1
-0.78,0.72,1
0.18,0.36,1
-0.68,-0.31,-1
-0.37,-0.5,-1
-0.13,0.64,1
0.72,0.1,1
-0.57,-0.5,-1
-0.58,-0.46,1
-0.26,0.63,-1
-0.66,-0.17,-1
0.57,-0.85,1
-0.11,0.13,1
0.5,0.38,1
-0.3,-0.14,-1
-0.45,-0.98,-1
-0.36,0.36,-1
-0.83,0.51,1
-0.85,-0.2,-1
0.15,-0.97,1
-0.92,-0.51,1
0.97,0.58,-1
0.49,-0.22,1
0.38,0.11,-1
-0.04,0.47,1
-0.22,0.98,-1
0.59,0.7,1
0.44,-0.12,1
-0.02,-0.86,-1
0.08,0.36,1
0.24,-0.21,-1
0.04,0.42,-1
0.28,-0.65,1
0.03,0.53,1
0.04,-0.97,1
0.25,0.06,1
0.79,-0.32,-1
0.3,-0.84,-1
-0.18,-0.46,1
0.09,-0.35,1
0.15,0.81,-1
0.57,-0.34,1
0.81,0.43,1
0.05,-0.77,1
-0.36,0.44,1
-0.95,0.12,-1
-0.99,0.68,1
0.46,0.11,1
0.69,0.4,1
-0.14,-0.04,-1
-0.7,-0.02,1
0.47,0.01,-1
0.74,-0.71,1
-0.05,-0.16,1
0.17,0.32,1
1,0.15,1
-0.22,-0.78,1
0.43,-1,1
-0.06,-0.46,1
0.61,-0.37,1
-0.45,0.5,1
0.84,-0.71,1
-0.28,-0.28,1
0.25,0.19,1
0.43,-0.16,1
0.28,0.8,1
-0.25,0.25,1
-0.8,-1,1
0.58,-0.07,-1
-0.13,-0.59,-1
0.03,0.77,1
0.8,-0.71,-1
0.22,0.4,1
0.09,-0.16,1
-0.95,-0.27,1
0.9,0.95,1
0.53,-0.36,1
0.23,-0.71,1
0.11,0.04,-1
-0.78,0.49,1
0.01,-0.11,-1
0.22,-0.8,1
-0.09,0,1
0.07,-0.11,1
-0.89,-0.05,1
-0.95,0.49,-1
0.51,0.63,1
-0.88,0.18,1
-1,0.93,1
-0.11,0.59,1
0.24,-0.2,1
0.4,-0.88,-1
-0.5,-0.07,1
0.54,0.53,1
-0.52,-0.58,1
-0.07,-0.43,1
-0.67,0.74,1
-0.34,-0.04,1
-0.92,0.82,1
0.98,0.97,1
-0.46,-0.76,1
-0.06,0.77,1
-0.99,-0.59,1
0.92,-0.98,-1
-0.42,-0.04,-1
-0.03,0.53,-1
1,-0.64,1
0.19,-0.07,1
-0.41,0.51,1
0.8,-0.2,-1
0.82,-0.25,-1
0.15,-0.37,1
-0.81,0.98,-1
0.54,-0.86,1
0.59,0.01,1
0.89,0.8,1
-0.35,-0.38,1
-0.51,-0.61,1
0,0.88,1
-0.51,-0.07,1
0.61,0.42,-1
-0.84,0.96,1
0.88,0.66,-1
0.13,0.05,1
-0.42,-0.06,-1
-0.11,0.13,1
0.74,0.21,1
0.53,-0.24,1
-0.99,-0.96,-1
-0.08,-0.45,-1
0.27,0.21,-1
0.52,-0.3,-1
0.13,0,1
0.08,-0.26,1
0.64,0.2,1
-0.08,0.58,1
0.76,-0.29,1
-0.38,-0.53,-1
-0.79,-0.63,1
-0.64,-0.94,-1
-0.6,-0.22,1
0.86,0.95,-1
0.43,-0.38,-1
0.36,0.85,1
0.63,-0.67,1
0.53,0.87,-1
0.62,-0.96,1
0.33,-0.78,-1
-0.93,0.02,1
-0.15,-0.47,-1
0.35,-0.19,1
0.72,0.22,1
-0.97,0.21,1
-0.38,0.24,1
-0.2,0.1,1
0.17,0.17,1
-0.7,-1,1
0.21,-0.17,-1
0.81,0.9,1
0.51,-0.28,1
-0.03,0.9,1
0.34,-0.06,1
0.37,-0.52,-1
-0.58,-0.04,1
-0.6,0.78,1
-0.22,-0.37,-1
-0.43,-0.23,1
1,-0.5,1
-0.08,-0.48,-1
0.1,-0.73,1
0.95,-0.74,-1
-0.34,0.06,-1
0.29,-0.86,-1
0.62,-0.89,1
-0.98,-0.73,1
-0.02,0.09,1
0.93,-0.03,1
0.04,-0.39,1
0.01,0.32,1
0.84,1,-1
0.36,0.02,1
-0.35,-0.25,1
0.45,-0.29,-1
-0.34,0.71,-1
-0.8,-0.84,1
-0.04,0.42,1
-0.62,-0.43,1
0.88,0.61,-1
0.95,0.1,-1
0.9,0.85,1
-0.23,0.4,1
0,0.88,1
-0.42,-0.76,1
0.47,-0.93,1
0.75,0.62,1
-0.69,0.38,1
0.75,0.86,1
0.67,-0.65,1
0.6,0.84,-1
-0.02,0.47,1
0.22,-0.87,1
-0.35,-0.14,-1
-0.54,0.95,-1
0.63,-0.57,1
0.05,0.84,1
0.25,0.2,1
0.64,-0.92,1
-0.64,-0.17,1
0.61,0.4,-1
0.33,0.24,1
-0.21,0.92,1
0.25,-0.97,1
0.54,-0.8,1
0.4,-0.52,-1
-0.82,0.16,1
0.95,0.58,1
-0.3,0.2,1
-0.01,-0.08,1
-0.64,0.05,1
-0.87,-0.69,1
-1,-0.62,1
0.4,0.32,1
-0.93,-0.31,-1
-0.03,-0.29,1
-0.58,-0.18,1
0.78,0.7,-1
-0.96,0.23,-1
0.74,-0.9,1
0.53,-0.62,1
-0.17,-0.92,1
0.53,0.68,-1
-0.52,0.67,1
0.74,-0.02,1
-0.99,-0.03,1
0.78,-0.46,1
0.45,-0.22,1
-0.93,-0.3,-1
0.49,-0.72,-1
0.78,-0.14,-1
-0.21,0.74,1
0.66,0.3,-1
-0.28,-0.98,-1
0.89,-0.74,1
0.48,-0.45,-1
0.06,0.08,1
-0.66,0.67,1
0.31,0.19,-1
0.78,-0.02,-1
0.04,-0.15,1
-0.44,0.24,1
0.77,0.15,-1
-0.09,-0.15,1
0.68,0.5,1
-0.75,-0.55,-1
0.81,0.39,1
0.21,0.6,1
0.65,0.54,-1
-0.56,0.38,-1
0.38,0.27,-1
0.78,0.08,1
-0.35,-0.85,1
-0.56,-0.63,-1
-0.41,-0.68,-1
-0.86,0.4,1
-0.45,-0.1,1
-0.67,0.39,-1
0.32,0.91,1
-0.15,0.91,1
-0.85,0.86,-1
-0.37,-0.68,-1
0.42,-0.46,1
-0.11,-0.04,1
-0.49,0.76,1
0.85,-0.33,1
0.59,0.21,1
0.4,-0.8,-1
0.03,0.62,-1
-0.36,0.8,-1
-0.24,-0.52,-1
-0.99,0.14,-1
0.58,0.93,-1
-0.76,-0.02,-1
-0.82,-0.78,1
-0.6,0.67,-1
0.88,0.95,1
-0.39,-0.25,1
0.7,0.16,-1
-0.86,0.91,1
0.68,-0.79,1
-0.84,0.94,1
0.19,0.38,1
0.76,-0.69,-1
0.66,0.72,-1
0.94,-0.77,1
0.84,-0.27,1
0.47,-0.29,-1
0.77,-0.8,1
-0.17,-0.34,1
0.24,0.63,-1
0.12,0.53,1
0.62,-0.94,-1
0.79,0.55,1
0.83,-0.21,1
0.84,-0.15,-1
-0.67,0.74,1
0.29,0.19,-1
-0.35,0.09,1
-0.07,0.07,1
0.76,-0.63,1
-0.84,0.09,-1
-0.74,0.43,-1
-0.76,-0.39,1
-0.64,0.96,1
0.22,-0.4,-1
-0.12,-0.62,-1
-0.54,0.88,1
0.31,0.63,1
-0.15,-0.72,1
0.62,0.13,-1
0.86,0.44,-1
0.76,-0.42,-1
-0.92,0.33,1
0.12,-0.77,-1
-0.76,0.86,-1
0.84,-0.92,-1
-0.89,0.67,1
0.15,0.36,1
0.2,0.98,1
-0.49,-0.88,1
0.32,0.04,-1
0.11,0.2,1
0.04,-0.95,1
0.93,0.81,1
0.14,-0.5,1
0.9,0.61,1
-0.54,0.76,-1
-0.63,-0.46,1
0.55,0.54,-1
0.06,-0.93,1
-0.69,0.84,-1
0.8,-0.19,-1
-0.99,-0.33,-1
0.1,0.86,1
0.12,0.93,1
-0.55,0.46,-1
-0.87,-0.97,-1
-0.27,-0.38,-1
-0.94,0.7,-1
-0.17,0.44,1
0.12,-0.93,1
0.09,-0.1,1
-0.74,0.75,1
-0.21,-0.62,1
0.1,0.19,1
-0.54,-0.31,1
0.49,0.34,-1
0.93,0.93,1
0.58,0.43,1
-0.24,0.84,-1
-0.31,-0.32,1
0.43,-0.18,-1
-0.22,0.12,-1
-0.38,-0.52,1
0.23,0.45,1
-0.36,0.92,-1
0.68,0.6,1
-0.46,0.57,-1
-0.91,0.31,-1
-0.13,0.32,1
0.36,-0.16,1
-0.85,-0.21,-1
-0.7,-0.5,-1
-0.41,0.68,1
-0.86,0.87,1
0.74,-0.15,1
0.35,-0.84,-1
0.56,0.19,1
-0.04,0.11,-1
-0.92,-0.07,1
-0.34,0.47,1
0.57,-0.08,1
-0.96,0.25,1
0.88,0.67,1
0.86,0.69,1
0.72,0.12,1
0.1,0.63,1
0.64,0.07,1
0.83,0.49,-1
-0.22,-0.13,1
0.94,-0.91,-1
-0.7,-0.23,1
-0.44,-0.23,1
0.4,-0.75,1
0.39,0.79,1
0.72,0.3,1
-0.84,-0.01,1
-0.61,-0.97,1
-0.11,-0.34,1
-0.17,0.23,-1
-0.48,0.67,-1
0.96,-0.11,1
0.82,-0.33,1
-0.13,-0.53,-1
-0.47,-0.27,1
0.65,-0.62,1
0.8,0.84,1
0.14,0.27,-1
0.8,-0.67,1
-0.29,0.95,-1
-0.96,-0.3,1
0.34,0.68,1
0.54,0,1
0.36,0.61,1
-0.65,0.23,-1
0.17,0.47,1
-0.41,-0.72,1
0.35,-0.58,-1
-0.95,-0.16,1
0.88,-0.49,1
0.33,0.63,1
-0.96,0.24,1
0.99,-0.74,1
0.3,0.02,1
-0.92,-0.03,1
-0.1,-0.98,1
-0.63,0.33,1
-0.47,-0.88,-1
0.69,0.49,1
0.53,-0.07,-1
-0.65,0.45,1
0.85,-0.94,1
-0.48,-0.4,-1
-0.02,-0.92,1
-0.06,-0.37,1
-0.27,-0.36,-1
0,0.8,1
0.14,0.58,1
-0.8,-0.65,-1
-0.25,-0.02,-1
0.53,-0.74,-1
0.69,-0.47,1
0.13,0.71,1
-0.72,-0.99,1
-0.18,-0.02,1
-0.66,-0.29,1
0.17,-0.01,1
0.89,0.6,1
0.68,0.23,-1
0.1,0.97,1
0.8,0.29,1
0.88,-0.06,1
0.58,-0.52,1
0.84,-0.19,1
-0.87,-0.51,1
-0.33,0.58,-1
0.32,0.14,1
0.5,0.24,-1
-0.26,-0.17,1
0.83,-0.8,1
-0.66,-0.85,1
0.71,-0.75,1
-0.74,-0.96,-1
0.42,0.59,1
-0.86,-0.68,-1
0.83,-0.34,1
-0.19,0.4,1
-0.31,0.65,1
-0.11,0.18,1
0.15,-0.52,1
0.46,-0.6,1
0.87,-0.62,1
0.43,-0.22,1
0.74,-0.14,-1
-0.69,0.14,1
0.94,0.62,-1
0.2,-0.48,1
-0.46,0.31,1
-0.58,-0.26,1
0.65,0.84,1
-0.51,0.83,1
-0.3,-0.42,-1
-0.02,-0.32,-1
-0.72,0.7,-1
0.49,0.26,1
-0.06,-0.58,1
-0.79,-0.56,1
-0.35,0.54,1
-0.24,-0.93,1
0.23,-0.72,1
0.4,0.75,1
-0.94,0.43,-1
-0.92,-0.93,1
0.68,-0.8,1
-0.7,0.71,1
-0.2,-0.72,1
-0.73,0.16,-1
-0.83,0.23,1
-0.4,0.77,-1
-0.36,-0.93,1
-0.33,0.82,1
-0.52,0.92,-1
-0.79,-0.43,-1
-0.27,0.67,1
0.75,-0.2,-1
-0.97,0.35,1
0.45,0.36,-1
-0.15,0.76,1
-0.13,0.63,-1
-0.87,0.41,1
-0.56,0.92,1
0.12,0.34,-1
0.81,-0.11,1
-0.04,0.93,1
0.03,0.75,1
-0.82,-0.29,1
-0.05,0.36,-1
0.84,0.07,1
0.77,0.7,-1
0.53,0.75,1
-0.89,-0.44,-1
-0.9,0.99,1
0.45,0.17,-1
0.91,-0.18,1
0.41,-0.59,-1
-0.95,-0.33,1
-0.01,0.2,1
-0.11,-0.36,1
-0.4,0.72,-1
-0.51,0.79,-1
0.46,0.81,1
-0.95,0.02,1
0.75,-0.29,-1
0.38,0.4,1
-0.25,-0.4,-1
0.42,-0.39,1
-0.66,0.1,-1
-0.58,-0.97,1
-0.36,0.45,1
-0.77,0.3,-1
-0.66,-0.75,-1
-0.53,0,1
-0.91,0.29,1
-0.42,0.96,1
-0.54,-0.6,1
-0.6,0.76,1
0.49,0.78,-1
0.24,-0.59,1
0.23,-0.39,1
-0.28,0.53,1
-0.54,0.62,-1
0.82,-0.27,1
-0.94,-0.09,1
-1,-0.81,-1
0.29,-0.19,-1
-0.74,0.24,1
1,-0.88,-1
-0.1,0.28,1
-0.73,-1,1
-0.98,-0.89,1
0.58,0.35,1
-0.46,0.92,1
-0.21,0.85,1
-0.41,0.91,1
-0.68,0.89,1
-0.53,0.51,1
-0.11,-0.43,-1
-0.67,-0.84,-1
0.31,-0.57,-1
0.47,-0.81,-1
0.8,-0.92,1
-0.07,-0.07,1
-0.72,0.04,-1
0.86,-0.68,-1
0.99,0.6,-1
0.55,-0.7,-1
-0.9,0.5,-1
-0.68,-0.48,1
-1,-0.43,1
-0.44,-0.14,1
0.51,-0.69,-1
-0.54,0.55,1
-0.81,-0.41,1
-0.31,-0.17,-1
0.77,0.19,-1
0.13,-0.92,-1
-0.44,-0.07,1
-0.27,-0.96,1
-0.68,0.74,1
0.19,0.16,-1
-0.76,-0.4,1
-0.2,0.42,-1
-0.65,0.84,-1
-0.85,0.06,1
-0.42,-0.51,1
0.78,-0.83,1
0.59,-0.47,1
-0.53,-0.03,1
0.3,-0.37,-1
-0.6,0.64,1
-0.95,-0.29,1
-0.82,-0.61,1
-0.43,0.04,1
-0.7,0.57,-1
0.68,-0.8,1
0.52,-0.95,-1
0.1,-1,-1
0.72,0.96,-1
-0.59,0.82,-1
0.02,0.3,1
0.08,0.46,1
-0.77,0.81,-1
-0.88,0.08,1
0.91,-0.21,1
-0.48,0.2,-1
-0.84,0.94,1
0.46,0.23,1
0.13,-0.04,1
0.73,0.01,1
0.14,0.29,-1
-0.11,-0.87,1
-0.59,0.51,1
0.19,-0.72,1
0.97,0.98,-1
-0.9,-0.96,1
0.4,0.74,-1
-0.1,-0.11,1
-0.96,-0.61,1
-0.92,0.52,1
-0.74,-0.43,1
-0.12,-0.32,1
-0.1,-0.2,1
0.79,0.07,1
0.95,-0.89,1
0.92,-0.93,-1
-0.46,0.51,-1
-0.66,0.93,1
0.8,0.18,1
0.75,0.09,1
0.31,0.45,-1
0.05,0.09,1
0.32,0.65,1
-0.93,-0.04,1
-0.46,0.37,1
0.02,-0.82,-1
0.25,-0.29,-1
0.44,0.11,-1
-0.18,-0.98,1
0.51,0.3,1
0.66,0.84,-1
0.86,-0.43,-1
-0.32,0.72,1
0.72,-0.22,-1
0.04,-0.76,-1
0.53,-0.73,1
-0.81,0.82,1
-0.27,-0.48,1
0.37,-0.43,-1
0.57,-0.52,1
0.77,0.87,-1
-0.21,-0.45,1
-0.81,-0.74,1
0.14,-0.27,-1
-0.46,0.05,-1
0.68,-0.61,1
0.94,-0.02,1
0.99,-0.52,1
-0.97,0.68,-1
0.99,-0.11,-1
0.74,0.25,-1
-0.95,-0.43,-1
0.66,-0.3,-1
-0.96,0.92,-1
-0.21,-0.98,-1
0.68,1,1
0.29,-0.18,1
0.57,0.82,-1
-0.69,-0.29,1
-0.82,0.58,-1
-0.13,-0.25,-1
-0.53,-0.77,-1
0.42,0.73,-1
-0.8,0.34,1
0.79,0.62,1
-0.08,-0.53,1
-0.15,-0.81,1
0.04,0.12,1
0.74,0.38,1
0.39,0.34,1
0,0.46,1
-0.16,0.01,-1
0.35,-0.94,1
-0.32,0.13,-1
0.2,-0.36,1
-0.7,-0.81,1
-0.31,-0.95,1
-0.64,0.73,1
-0.45,-0.67,1
0.65,0.94,-1
0.73,0.22,1
0.7,0.25,1
-0.27,0.09,1
-0.51,0.39,1
0.36,0.31,-1
-0.85,-0.8,-1
0.87,-0.84,1
-0.01,0.68,1
0.74,0.82,-1
-0.75,-0.61,1
-0.07,0.57,-1
-0.62,-0.39,1
-0.34,0.5,-1
0.68,0.67,1
0.29,0.14,1
-0.99,0.26,1
-0.82,0.7,-1
0.54,0.59,-1
0.02,-0.1,1
0.36,-0.74,-1
0.87,0.3,1
0.01,0.94,1
0.64,-0.2,1
0.47,0.24,-1
-0.05,-0.39,1
0.28,-0.14,1
0.16,0.45,1
-0.15,0.79,1
0.05,-0.87,-1
0.24,-0.98,1
0.89,-0.71,1
0.49,0.38,-1
0.67,-0.85,-1
-0.66,-0.49,-1
0.53,0.83,1
-0.53,0.72,1
-0.7,0.51,1
0.94,0.97,-1
0.75,0.98,1
-0.5,0.44,1
0.9,-0.21,-1
